area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
2;130153;900702;042;04;1;2;2;3;3;3;2;3;3;2;3;2;3;2;3;2;2;1323;622,049112228716;130153900702;13015390070204204;130153900702042041;202306
2;130153;900702;042;05;1;2;2;2;2;2;2;3;3;3;2;2;2;3;3;2;2;1323;622,049112228716;130153900702;13015390070204205;130153900702042051;202306
2;130153;900702;042;06;1;2;2;1;2;1;2;3;2;3;2;3;2;3;3;3;3;1323;622,049112228716;130153900702;13015390070204206;130153900702042061;202306
2;130153;900702;042;07;1;3;1;2;2;1;1;3;3;3;3;3;2;2;2;2;2;1323;622,049112228716;130153900702;13015390070204207;130153900702042071;202306
1;130250;002107;035;01;1;3;3;2;2;3;2;3;3;3;3;3;3;2;2;2;2;1311;1122,89441394143;130250002107;13025000210703501;130250002107035011;202306
1;130250;002107;035;02;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;3;2;1311;1122,89441394143;130250002107;13025000210703502;130250002107035021;202306
1;130250;002107;035;03;1;3;3;1;2;1;1;3;3;3;3;3;2;3;3;2;2;1311;1122,89441394143;130250002107;13025000210703503;130250002107035031;202306
1;130250;002107;035;04;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;1311;1122,89441394143;130250002107;13025000210703504;130250002107035041;202306
1;130250;002107;035;05;1;3;3;1;2;1;2;3;3;2;2;3;3;2;3;3;2;1311;1122,89441394143;130250002107;13025000210703505;130250002107035051;202306
1;130250;002107;035;07;1;2;1;1;2;1;3;3;3;3;3;3;3;2;2;2;2;1311;1122,89441394143;130250002107;13025000210703507;130250002107035071;202306
1;130250;002107;035;08;1;2;2;1;2;3;3;3;3;3;3;3;3;3;2;2;2;1311;1122,89441394143;130250002107;13025000210703508;130250002107035081;202306
2;130250;902501;035;01;1;2;2;3;3;3;2;2;3;3;3;3;3;2;3;2;2;1322;1890,18796956133;130250902501;13025090250103501;130250902501035011;202306
2;130250;902501;035;02;1;2;2;3;3;3;3;2;3;3;3;2;3;3;2;2;2;1322;1890,18796956133;130250902501;13025090250103502;130250902501035021;202306
2;130250;902501;035;03;1;2;2;3;3;3;3;3;3;3;3;3;3;2;3;2;3;1322;1890,18796956133;130250902501;13025090250103503;130250902501035031;202306
2;130250;902501;035;04;1;2;2;3;3;2;3;3;3;2;3;2;3;2;3;2;2;1322;1890,18796956133;130250902501;13025090250103504;130250902501035041;202306
2;130250;902501;035;05;1;2;2;3;3;2;3;2;3;3;2;2;3;2;2;3;2;1322;1890,18796956133;130250902501;13025090250103505;130250902501035051;202306
2;130250;902501;035;06;1;2;2;3;3;2;3;2;2;3;3;2;3;3;2;3;2;1322;1890,18796956133;130250902501;13025090250103506;130250902501035061;202306
2;130250;902501;035;07;1;2;3;2;3;3;3;2;2;3;2;2;3;3;2;3;2;1322;1890,18796956133;130250902501;13025090250103507;130250902501035071;202306
2;130352;900903;036;01;1;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1321;2095,60192885459;130352900903;13035290090303601;130352900903036011;202306
2;130352;900903;036;02;1;3;3;2;3;3;3;3;3;3;3;2;3;2;3;3;3;1321;2095,60192885459;130352900903;13035290090303602;130352900903036021;202306
2;130352;900903;036;03;1;2;2;3;2;2;2;1;2;2;2;2;2;1;3;3;3;1321;2095,60192885459;130352900903;13035290090303603;130352900903036031;202306
2;130352;900903;036;04;1;3;3;2;2;2;2;1;2;2;2;2;2;2;3;2;2;1321;2095,60192885459;130352900903;13035290090303604;130352900903036041;202306
2;130352;900903;036;05;1;3;3;2;3;2;2;1;2;2;2;1;2;1;3;3;3;1321;2095,60192885459;130352900903;13035290090303605;130352900903036051;202306
2;130352;900903;036;06;1;3;2;2;3;3;3;3;3;3;2;1;2;1;3;3;3;1321;2095,60192885459;130352900903;13035290090303606;130352900903036061;202306
2;130352;900903;036;07;1;3;3;2;2;2;2;2;3;3;3;2;2;3;3;3;3;1321;2095,60192885459;130352900903;13035290090303607;130352900903036071;202306
2;130352;901801;042;01;1;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;3;1321;1490,67443893454;130352901801;13035290180104201;130352901801042011;202306
2;130352;901801;042;02;1;2;2;3;3;2;3;3;3;3;3;2;3;3;2;2;2;1321;1490,67443893454;130352901801;13035290180104202;130352901801042021;202306
2;130352;901801;042;03;1;2;2;3;3;3;3;2;3;2;3;2;3;2;2;3;2;1321;1490,67443893454;130352901801;13035290180104203;130352901801042031;202306
2;130352;901801;042;04;1;2;2;3;2;3;2;2;3;2;2;3;2;2;3;2;2;1321;1490,67443893454;130352901801;13035290180104204;130352901801042041;202306
2;130352;901801;042;05;1;2;2;3;3;2;3;2;3;3;3;2;3;2;2;3;2;1321;1490,67443893454;130352901801;13035290180104205;130352901801042051;202306
2;130352;901801;042;07;1;2;2;3;2;3;2;3;3;2;3;2;3;3;2;2;2;1321;1490,67443893454;130352901801;13035290180104207;130352901801042071;202306
2;130352;901801;042;08;1;3;3;1;3;2;2;2;2;2;2;2;2;3;3;3;3;1321;1490,67443893454;130352901801;13035290180104208;130352901801042081;202306
1;130357;000305;049;03;1;2;2;2;2;2;2;3;2;3;2;3;2;3;3;3;3;1312;1811,69069634099;130357000305;13035700030504903;130357000305049031;202306
1;130357;000305;049;04;1;2;2;1;2;1;2;3;2;3;2;3;2;3;3;3;3;1312;1811,69069634099;130357000305;13035700030504904;130357000305049041;202306
1;130357;000305;049;05;1;2;2;2;2;2;2;3;2;3;2;3;2;3;3;3;3;1312;1811,69069634099;130357000305;13035700030504905;130357000305049051;202306
1;130357;000305;049;06;1;2;2;1;2;1;2;3;2;3;2;3;2;3;2;3;2;1312;1811,69069634099;130357000305;13035700030504906;130357000305049061;202306
1;130357;000305;049;08;1;2;2;2;2;2;2;3;2;3;2;3;2;3;3;3;3;1312;1811,69069634099;130357000305;13035700030504908;130357000305049081;202306
1;130357;000305;049;09;1;2;2;1;2;1;2;3;2;3;2;3;2;3;3;3;3;1312;1811,69069634099;130357000305;13035700030504909;130357000305049091;202306
2;130400;000606;036;01;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;3;2;1323;695,633022701043;130400000606;13040000060603601;130400000606036011;202306
2;130400;000606;036;02;1;3;2;2;1;1;2;3;3;3;3;3;3;2;2;2;2;1323;695,633022701043;130400000606;13040000060603602;130400000606036021;202306
2;130400;000606;036;03;1;2;2;1;2;1;2;3;2;3;2;3;3;3;3;3;3;1323;695,633022701043;130400000606;13040000060603603;130400000606036031;202306
2;130400;000606;036;04;1;2;2;3;3;2;3;2;3;3;3;3;3;2;2;3;2;1323;695,633022701043;130400000606;13040000060603604;130400000606036041;202306
2;130400;000606;036;05;1;2;2;1;2;1;2;3;2;3;3;3;3;3;3;3;3;1323;695,633022701043;130400000606;13040000060603605;130400000606036051;202306
2;130400;000606;036;07;1;2;2;1;2;1;2;3;2;3;2;3;3;3;3;3;3;1323;695,633022701043;130400000606;13040000060603607;130400000606036071;202306
2;130400;000606;036;08;1;2;2;1;1;1;1;3;2;3;2;3;2;3;2;3;3;1323;695,633022701043;130400000606;13040000060603608;130400000606036081;202306
2;130400;902702;035;01;1;3;2;2;2;1;1;3;3;2;3;2;2;2;3;2;2;1323;1019,39134657459;130400902702;13040090270203501;130400902702035011;202306
2;130400;902702;035;02;1;3;2;3;3;1;1;3;2;3;2;2;2;3;2;3;2;1323;1019,39134657459;130400902702;13040090270203502;130400902702035021;202306
2;130400;902702;035;03;1;3;3;1;3;3;2;2;3;3;2;3;2;2;2;3;3;1323;1019,39134657459;130400902702;13040090270203503;130400902702035031;202306
2;130400;902702;035;04;1;2;3;2;3;2;2;3;3;3;3;2;2;3;3;3;3;1323;1019,39134657459;130400902702;13040090270203504;130400902702035041;202306
2;130400;902702;035;05;1;2;2;2;2;2;2;3;2;2;2;2;2;2;3;2;2;1323;1019,39134657459;130400902702;13040090270203505;130400902702035051;202306
2;130400;902702;035;06;1;2;3;2;3;3;2;2;3;2;3;2;3;3;3;3;3;1323;1019,39134657459;130400902702;13040090270203506;130400902702035061;202306
2;130400;902702;035;07;1;3;2;2;2;1;1;2;3;2;3;3;2;3;3;3;3;1323;1019,39134657459;130400902702;13040090270203507;130400902702035071;202306
1;130450;002902;049;03;1;2;2;3;3;3;3;2;3;2;2;3;3;3;3;2;2;1311;665,158707244358;130450002902;13045000290204903;130450002902049031;202306
1;130450;002902;049;04;1;3;3;2;2;2;2;2;2;2;2;2;2;1;2;3;3;1311;665,158707244358;130450002902;13045000290204904;130450002902049041;202306
1;130450;002902;049;05;1;2;2;2;2;2;2;2;3;3;2;2;2;3;3;3;3;1311;665,158707244358;130450002902;13045000290204905;130450002902049051;202306
1;130450;002902;049;07;1;3;3;1;2;2;2;3;3;3;3;3;3;2;2;2;2;1311;665,158707244358;130450002902;13045000290204907;130450002902049071;202306
1;130450;002902;049;08;1;2;2;3;3;3;3;3;3;2;3;2;3;2;3;2;2;1311;665,158707244358;130450002902;13045000290204908;130450002902049081;202306
1;130450;002902;049;10;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;1311;665,158707244358;130450002902;13045000290204910;130450002902049101;202306
1;130450;003103;035;02;1;2;2;2;2;3;3;3;3;3;3;3;3;2;2;3;2;1312;2296,83382683948;130450003103;13045000310303502;130450003103035021;202306
1;130450;003103;035;03;1;3;3;2;2;2;2;3;3;3;3;3;3;3;2;2;2;1312;2296,83382683948;130450003103;13045000310303503;130450003103035031;202306
1;130450;003103;035;04;1;2;2;3;3;2;3;3;3;3;2;2;2;2;3;2;2;1312;2296,83382683948;130450003103;13045000310303504;130450003103035041;202306
1;130450;003103;035;05;1;2;2;3;3;2;3;3;3;3;3;3;3;2;3;3;2;1312;2296,83382683948;130450003103;13045000310303505;130450003103035051;202306
1;130450;003103;035;06;1;2;2;3;3;3;2;2;3;3;3;3;2;2;2;3;2;1312;2296,83382683948;130450003103;13045000310303506;130450003103035061;202306
1;130450;003103;035;07;1;2;2;3;3;2;3;2;3;3;2;2;2;3;2;2;2;1312;2296,83382683948;130450003103;13045000310303507;130450003103035071;202306
1;130450;003103;035;08;1;2;2;3;3;3;2;2;3;3;2;2;3;2;2;3;2;1312;2296,83382683948;130450003103;13045000310303508;130450003103035081;202306
2;130550;903202;049;01;1;3;3;2;2;2;2;2;2;2;2;2;2;1;3;3;3;1321;2705,4013463385;130550903202;13055090320204901;130550903202049011;202306
2;130550;903202;049;02;1;3;2;1;2;2;2;3;3;3;3;2;2;1;3;2;2;1321;2705,4013463385;130550903202;13055090320204902;130550903202049021;202306
2;130550;903202;049;03;1;2;3;1;3;2;2;2;2;2;2;2;2;1;3;3;3;1321;2705,4013463385;130550903202;13055090320204903;130550903202049031;202306
2;130550;903202;049;04;1;2;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;1321;2705,4013463385;130550903202;13055090320204904;130550903202049041;202306
2;130550;903202;049;05;1;3;3;3;3;3;3;3;2;2;2;2;2;1;3;3;3;1321;2705,4013463385;130550903202;13055090320204905;130550903202049051;202306
2;130550;903202;049;06;1;3;3;2;3;2;2;2;2;2;2;2;2;1;3;3;3;1321;2705,4013463385;130550903202;13055090320204906;130550903202049061;202306
2;130550;903202;049;07;1;3;3;3;2;2;2;2;2;2;2;2;2;3;3;3;3;1321;2705,4013463385;130550903202;13055090320204907;130550903202049071;202306
2;130657;900801;035;01;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;2;1321;1767,57505920257;130657900801;13065790080103501;130657900801035011;202306
2;130657;900801;035;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1321;1767,57505920257;130657900801;13065790080103502;130657900801035021;202306
2;130657;900801;035;03;1;2;2;1;2;1;2;3;2;2;3;2;2;3;2;2;1;1321;1767,57505920257;130657900801;13065790080103503;130657900801035031;202306
2;130657;900801;035;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1321;1767,57505920257;130657900801;13065790080103504;130657900801035041;202306
2;130657;900801;035;05;1;2;3;1;3;2;3;3;3;3;3;3;3;2;3;2;2;1321;1767,57505920257;130657900801;13065790080103505;130657900801035051;202306
2;130657;900801;035;06;1;2;2;1;2;2;1;3;2;2;3;2;3;1;2;2;2;1321;1767,57505920257;130657900801;13065790080103506;130657900801035061;202306
2;130657;900801;035;07;1;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;2;1321;1767,57505920257;130657900801;13065790080103507;130657900801035071;202306
1;130850;007502;036;01;1;2;3;1;3;3;3;3;3;3;3;2;3;3;3;3;3;1312;1758,31443236943;130850007502;13085000750203601;130850007502036011;202306
1;130850;007502;036;02;1;2;3;1;3;2;3;2;3;2;3;2;3;3;3;3;3;1312;1758,31443236943;130850007502;13085000750203602;130850007502036021;202306
1;130850;007502;036;03;1;2;2;2;3;3;3;2;3;3;2;2;3;3;2;2;2;1312;1758,31443236943;130850007502;13085000750203603;130850007502036031;202306
1;130850;007502;036;04;1;3;3;2;3;3;3;3;3;3;2;3;2;2;3;3;3;1312;1758,31443236943;130850007502;13085000750203604;130850007502036041;202306
1;130850;007502;036;05;1;3;2;2;2;3;2;3;2;3;2;3;2;3;3;3;3;1312;1758,31443236943;130850007502;13085000750203605;130850007502036051;202306
1;130850;007502;036;06;1;3;3;1;3;3;3;3;3;3;3;3;2;3;3;3;3;1312;1758,31443236943;130850007502;13085000750203606;130850007502036061;202306
1;130850;007502;036;07;1;3;3;1;3;2;3;3;3;3;2;3;3;3;3;3;3;1312;1758,31443236943;130850007502;13085000750203607;130850007502036071;202306
1;130850;021702;035;01;1;2;2;1;2;2;1;3;1;2;1;2;2;2;2;1;2;1313;1290,89248386915;130850021702;13085002170203501;130850021702035011;202306
1;130850;021702;035;02;1;2;2;1;2;2;1;3;2;2;2;2;2;2;1;2;2;1313;1290,89248386915;130850021702;13085002170203502;130850021702035021;202306
1;130850;021702;035;03;1;2;2;1;3;2;2;2;3;2;2;2;2;2;3;2;1;1313;1290,89248386915;130850021702;13085002170203503;130850021702035031;202306
1;130850;021702;035;04;1;2;2;2;2;2;1;3;3;2;3;2;2;3;3;3;3;1313;1290,89248386915;130850021702;13085002170203504;130850021702035041;202306
1;130850;021702;035;05;1;2;2;2;1;2;1;3;2;2;2;2;2;3;2;2;1;1313;1290,89248386915;130850021702;13085002170203505;130850021702035051;202306
1;130850;021702;035;06;1;2;2;2;1;2;1;3;2;3;2;3;2;3;2;2;1;1313;1290,89248386915;130850021702;13085002170203506;130850021702035061;202306
1;130850;021702;035;07;1;2;1;2;3;2;1;2;3;3;2;3;2;2;2;3;1;1313;1290,89248386915;130850021702;13085002170203507;130850021702035071;202306
1;130850;023301;036;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;1313;1000,86038010194;130850023301;13085002330103601;130850023301036011;202306
1;130850;023301;036;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1313;1000,86038010194;130850023301;13085002330103602;130850023301036021;202306
1;130850;023301;036;05;1;2;3;1;3;2;2;2;2;2;2;2;2;3;3;2;2;1313;1000,86038010194;130850023301;13085002330103605;130850023301036051;202306
1;130850;023301;036;06;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;1313;1000,86038010194;130850023301;13085002330103606;130850023301036061;202306
1;130850;023301;036;07;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1313;1000,86038010194;130850023301;13085002330103607;130850023301036071;202306
1;130850;033702;035;01;1;2;2;2;1;1;2;3;2;3;2;2;3;3;1;2;2;1312;3384,49145267147;130850033702;13085003370203501;130850033702035011;202306
1;130850;033702;035;02;1;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;1312;3384,49145267147;130850033702;13085003370203502;130850033702035021;202306
1;130850;033702;035;03;1;2;3;1;3;2;3;2;3;3;3;3;3;3;3;3;3;1312;3384,49145267147;130850033702;13085003370203503;130850033702035031;202306
1;130850;033702;035;04;1;2;3;1;3;3;3;2;3;3;2;3;2;3;3;3;3;1312;3384,49145267147;130850033702;13085003370203504;130850033702035041;202306
1;130850;033702;035;05;1;2;2;3;2;2;1;3;2;3;2;3;2;2;3;1;2;1312;3384,49145267147;130850033702;13085003370203505;130850033702035051;202306
1;130850;033702;035;06;1;3;2;2;1;2;1;3;2;3;2;3;2;3;2;2;3;1312;3384,49145267147;130850033702;13085003370203506;130850033702035061;202306
1;130850;033702;035;07;1;3;2;2;2;3;3;3;3;3;2;3;3;3;2;2;3;1312;3384,49145267147;130850033702;13085003370203507;130850033702035071;202306
2;130851;000206;049;01;1;3;2;2;2;1;1;3;3;3;3;2;2;3;2;2;2;1323;270,498732669027;130851000206;13085100020604901;130851000206049011;202306
2;130851;000206;049;02;1;2;3;1;3;3;3;3;3;3;2;3;2;3;3;3;3;1323;270,498732669027;130851000206;13085100020604902;130851000206049021;202306
2;130851;000206;049;03;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;1323;270,498732669027;130851000206;13085100020604903;130851000206049031;202306
2;130851;000206;049;05;1;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;2;1323;270,498732669027;130851000206;13085100020604905;130851000206049051;202306
2;130851;000206;049;06;1;3;3;1;3;3;2;3;3;3;3;2;3;3;3;3;2;1323;270,498732669027;130851000206;13085100020604906;130851000206049061;202306
2;130851;000206;049;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;1323;270,498732669027;130851000206;13085100020604907;130851000206049071;202306
2;130851;000206;049;08;1;3;2;2;2;2;1;3;3;2;3;2;2;2;3;2;2;1323;270,498732669027;130851000206;13085100020604908;130851000206049081;202306
1;130950;006603;049;01;1;2;3;1;3;3;3;3;3;3;3;3;3;1;3;2;3;1312;3170,23847544105;130950006603;13095000660304901;130950006603049011;202306
1;130950;006603;049;02;1;2;2;2;2;3;3;3;2;3;2;2;3;3;3;3;3;1312;3170,23847544105;130950006603;13095000660304902;130950006603049021;202306
1;130950;006603;049;03;1;2;2;1;3;1;1;3;2;1;2;3;2;3;2;2;2;1312;3170,23847544105;130950006603;13095000660304903;130950006603049031;202306
1;130950;006603;049;04;1;1;2;2;1;2;1;3;2;3;3;2;3;3;2;3;2;1312;3170,23847544105;130950006603;13095000660304904;130950006603049041;202306
1;130950;006603;049;05;1;2;1;2;1;2;1;3;2;3;2;2;2;3;2;2;3;1312;3170,23847544105;130950006603;13095000660304905;130950006603049051;202306
1;130950;006603;049;06;1;2;2;1;2;2;1;3;2;3;2;2;3;2;2;2;2;1312;3170,23847544105;130950006603;13095000660304906;130950006603049061;202306
1;130950;006603;049;07;1;1;2;2;2;2;1;3;2;3;2;3;3;1;3;2;3;1312;3170,23847544105;130950006603;13095000660304907;130950006603049071;202306
1;130950;006703;036;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1311;2380,90000771693;130950006703;13095000670303601;130950006703036011;202306
1;130950;006703;036;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1311;2380,90000771693;130950006703;13095000670303602;130950006703036021;202306
1;130950;006703;036;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1311;2380,90000771693;130950006703;13095000670303603;130950006703036031;202306
1;130950;006703;036;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1311;2380,90000771693;130950006703;13095000670303604;130950006703036041;202306
1;130950;006703;036;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1311;2380,90000771693;130950006703;13095000670303605;130950006703036051;202306
1;130950;006703;036;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1311;2380,90000771693;130950006703;13095000670303606;130950006703036061;202306
1;130950;006703;036;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1311;2380,90000771693;130950006703;13095000670303607;130950006703036071;202306
2;131350;901801;036;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1322;960,034586867912;131350901801;13135090180103601;131350901801036011;202306
2;131350;901801;036;02;1;2;2;1;2;1;2;3;2;3;2;3;2;2;3;2;3;1322;960,034586867912;131350901801;13135090180103602;131350901801036021;202306
2;131350;901801;036;03;1;2;3;1;3;3;2;2;3;3;2;3;2;3;3;3;3;1322;960,034586867912;131350901801;13135090180103603;131350901801036031;202306
2;131350;901801;036;04;1;2;2;1;2;2;2;2;2;2;2;2;2;3;1;3;2;1322;960,034586867912;131350901801;13135090180103604;131350901801036041;202306
2;131350;901801;036;05;1;2;2;1;2;2;1;3;3;2;3;2;2;3;3;2;2;1322;960,034586867912;131350901801;13135090180103605;131350901801036051;202306
2;131350;901801;036;06;1;2;3;1;3;2;3;3;3;3;2;3;3;3;3;3;3;1322;960,034586867912;131350901801;13135090180103606;131350901801036061;202306
2;131350;901801;036;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1322;960,034586867912;131350901801;13135090180103607;131350901801036071;202306
2;131350;902403;042;01;1;2;2;2;1;1;1;3;3;3;3;2;3;2;3;2;1;1322;1501,78631513768;131350902403;13135090240304201;131350902403042011;202306
2;131350;902403;042;02;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;1322;1501,78631513768;131350902403;13135090240304202;131350902403042021;202306
2;131350;902403;042;03;1;3;2;2;3;1;1;3;2;3;2;2;2;3;2;2;2;1322;1501,78631513768;131350902403;13135090240304203;131350902403042031;202306
2;131350;902403;042;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1322;1501,78631513768;131350902403;13135090240304204;131350902403042041;202306
2;131350;902403;042;05;1;3;3;2;3;3;3;2;3;3;3;3;3;3;3;3;3;1322;1501,78631513768;131350902403;13135090240304205;131350902403042051;202306
2;131350;902403;042;06;1;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;1322;1501,78631513768;131350902403;13135090240304206;131350902403042061;202306
2;131350;902403;042;07;1;2;3;2;3;3;3;2;3;3;3;3;2;3;3;3;3;1322;1501,78631513768;131350902403;13135090240304207;131350902403042071;202306
2;131351;900801;049;01;1;3;3;2;3;3;2;3;2;3;3;3;2;3;2;2;2;1322;921,276372417778;131351900801;13135190080104901;131351900801049011;202306
2;131351;900801;049;02;1;3;3;2;3;3;3;3;3;3;3;3;3;2;3;1;2;1322;921,276372417778;131351900801;13135190080104902;131351900801049021;202306
2;131351;900801;049;03;1;3;2;2;3;3;3;3;3;3;3;3;3;2;2;3;3;1322;921,276372417778;131351900801;13135190080104903;131351900801049031;202306
2;131351;900801;049;04;1;2;2;2;2;3;2;3;3;2;3;2;3;3;3;2;2;1322;921,276372417778;131351900801;13135190080104904;131351900801049041;202306
2;131351;900801;049;05;1;2;3;2;3;2;3;2;3;3;2;3;2;2;3;2;2;1322;921,276372417778;131351900801;13135190080104905;131351900801049051;202306
2;131351;900801;049;07;1;2;3;1;3;3;3;3;3;3;2;3;3;3;2;2;2;1322;921,276372417778;131351900801;13135190080104907;131351900801049071;202306
2;131351;900801;049;08;1;3;3;1;3;3;3;3;2;3;2;3;2;3;3;3;3;1322;921,276372417778;131351900801;13135190080104908;131351900801049081;202306
1;131450;002501;036;01;1;2;2;3;2;2;2;2;3;2;2;2;2;2;2;3;2;1312;1062,06178919939;131450002501;13145000250103601;131450002501036011;202306
1;131450;002501;036;02;1;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;1312;1062,06178919939;131450002501;13145000250103602;131450002501036021;202306
1;131450;002501;036;03;1;2;2;1;2;1;2;3;3;3;3;3;3;3;3;3;3;1312;1062,06178919939;131450002501;13145000250103603;131450002501036031;202306
1;131450;002501;036;04;1;2;2;3;2;3;2;2;3;2;3;2;2;2;2;2;2;1312;1062,06178919939;131450002501;13145000250103604;131450002501036041;202306
1;131450;002501;036;05;1;2;2;2;2;1;2;3;2;3;2;3;2;3;3;3;3;1312;1062,06178919939;131450002501;13145000250103605;131450002501036051;202306
1;131450;002501;036;07;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1312;1062,06178919939;131450002501;13145000250103607;131450002501036071;202306
1;131450;002501;036;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1312;1062,06178919939;131450002501;13145000250103608;131450002501036081;202306
1;131453;002203;042;01;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;1311;2797,26686293659;131453002203;13145300220304201;131453002203042011;202306
1;131453;002203;042;02;1;3;3;3;3;2;2;3;3;3;3;3;3;3;3;3;3;1311;2797,26686293659;131453002203;13145300220304202;131453002203042021;202306
1;131453;002203;042;03;1;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1311;2797,26686293659;131453002203;13145300220304203;131453002203042031;202306
1;131453;002203;042;04;1;3;3;2;3;2;2;2;2;2;2;2;2;1;2;3;3;1311;2797,26686293659;131453002203;13145300220304204;131453002203042041;202306
1;131453;002203;042;05;1;2;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1311;2797,26686293659;131453002203;13145300220304205;131453002203042051;202306
1;131453;002203;042;06;1;2;2;3;3;3;3;2;3;2;3;3;3;3;2;2;2;1311;2797,26686293659;131453002203;13145300220304206;131453002203042061;202306
1;131453;002203;042;07;1;2;2;3;3;3;3;3;2;3;2;2;3;3;2;3;2;1311;2797,26686293659;131453002203;13145300220304207;131453002203042071;202306
1;131750;001801;042;01;1;3;2;2;3;3;2;3;2;3;3;2;3;2;3;2;3;1312;1430,93726817144;131750001801;13175000180104201;131750001801042011;202306
1;131750;001801;042;02;1;3;2;2;2;1;2;3;2;2;2;2;2;3;2;3;2;1312;1430,93726817144;131750001801;13175000180104202;131750001801042021;202306
1;131750;001801;042;06;1;2;2;2;2;1;2;3;2;2;2;2;2;3;3;2;2;1312;1430,93726817144;131750001801;13175000180104206;131750001801042061;202306
1;131750;001801;042;07;1;3;1;1;2;2;1;3;2;2;2;2;2;3;3;3;3;1312;1430,93726817144;131750001801;13175000180104207;131750001801042071;202306
1;140150;000602;035;01;1;3;3;3;2;3;2;3;2;3;2;3;2;1;3;3;3;1419;405,894717859171;140150000602;14015000060203501;140150000602035011;202306
1;140150;000602;035;02;1;2;2;2;2;2;2;3;1;3;2;3;2;3;3;3;3;1419;405,894717859171;140150000602;14015000060203502;140150000602035021;202306
1;140150;000602;035;04;1;2;2;2;2;2;2;3;2;3;2;3;2;3;3;3;3;1419;405,894717859171;140150000602;14015000060203504;140150000602035041;202306
1;140150;000602;035;05;1;3;2;3;2;3;2;3;2;3;2;3;2;3;3;3;3;1419;405,894717859171;140150000602;14015000060203505;140150000602035051;202306
1;140150;000602;035;06;1;3;2;2;3;2;2;3;2;3;2;3;2;3;3;3;3;1419;405,894717859171;140150000602;14015000060203506;140150000602035061;202306
1;140150;000602;035;07;1;3;2;2;2;2;2;3;2;3;2;3;2;3;3;3;3;1419;405,894717859171;140150000602;14015000060203507;140150000602035071;202306
2;140153;000204;042;01;1;2;2;1;2;1;2;2;2;2;2;2;2;2;3;3;3;1423;639,033770086776;140153000204;14015300020404201;140153000204042011;202306
2;140153;000204;042;02;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1423;639,033770086776;140153000204;14015300020404202;140153000204042021;202306
2;140153;000204;042;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1423;639,033770086776;140153000204;14015300020404203;140153000204042031;202306
2;140153;000204;042;04;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1423;639,033770086776;140153000204;14015300020404204;140153000204042041;202306
2;140153;000204;042;05;1;2;2;2;2;1;2;2;2;2;2;2;2;3;3;3;3;1423;639,033770086776;140153000204;14015300020404205;140153000204042051;202306
